,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,actual_strike,called_strike
120,32,11/12/2024,12:17:57 PM,9,2,Tymber Harris,,Right,Georgia tech,Reese Hunter,huntere10,,Georgia tech,,1,Top,0,1,0,,,BallCalled,,,,,,,60.21528422027605,6.819308621916022,1.1902612723448291,1398.8528623227717,90.75793096611524,9:00,1.8105704348322047,0.3224191177535049,6.934786207886078,-30.864396860007915,0.878955626746599,-2.1770500170268514,3.614394086545889,1.051796092940091,56.04509067976193,-2.273528439410684,1.4380353389102185,0.4107035638730912,,,,,,,,,,,,3.0312216596508352,-1.0826040700760895,-0.0071024196619063,50.00000000000001,-0.2381484740073872,-2.203249411682839,-90.19624389598768,15.664050999761328,2.4360097578282045,16.109781701958656,-33.044073086318235,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,3e709965-0ba7-4995-ab8e-c79fa6c5b5c1,60.30137060643837,1.8067989798869544,0.3247662596557423,6.887521743404213,1.146470512254079,56.1064235951454,3.617820166756979,1.0500508390258618,-2.1977226106655894,1.3999023034126712,0.4106147198497318,-1.9034135720122047,-0.373176297651996,-77.83549734191145,,294.76514268465945,-1367.443907839259,21.07191904338008,-0.0027873945169123,-0.9775466345821684,0.2107007537928697,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.06521516811392,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
121,35,11/12/2024,12:18:53 PM,9,5,Tymber Harris,,Right,Georgia tech,Reese Hunter,huntere10,,Georgia tech,,1,Top,0,2,2,,,StrikeCalled,Strikeout,,StrikeoutLooking,0.0,0.0,,59.10650247284436,3.250617749418619,-0.3107384443354316,699.6259536743164,174.55593036911998,11:45,1.6922825727077655,0.1489125012079821,6.3479003058426064,-21.84128975252969,10.547071778239127,-0.8830554435506737,1.6605461000053376,-0.4694834732888147,56.48780333371567,-3.715052878890051,-2.326730299235024,0.4233686072042251,,,,,,,,,,,,0.9633137260887052,11.70496499718315,-0.2116124391356157,50.0,0.6779995361585207,0.3549238825518415,-88.93643992929015,8.419204965293602,0.7524720011963083,15.695189024357228,-23.030965462072437,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,9f9536ee-27dd-4b48-af5f-4ea10e1ec49e,59.217888439430006,1.6913199571202324,0.1486676297801203,3.2663114896557066,-0.3064218967863863,56.57767013392344,1.6616342914563935,-0.4692519097510336,-3.6905731358832994,-2.321703809524642,0.4232360234495881,-0.916042988461231,9.585905539455355,-1.4255777725727146,,699.4094077147045,-17.40561561287163,99.9690483238258,-0.9951811651340337,-0.0248784590129344,0.0948446669012511,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.65210107015739,Sara beth Allen,allensa10,Georgia tech,2022-11,True,True
122,36,11/12/2024,12:19:19 PM,10,1,Tymber Harris,,Right,Georgia tech,Gracyn Tucker,tuckegr10,,Georgia tech,,1,Top,0,0,0,,,BallCalled,,,,,,,61.44861971772538,2.6456841268415694,3.318772454297505,973.3893975151908,149.48917935365898,11:00,1.6237961557044922,0.1890332033908213,6.721796268524362,-25.341826011194023,5.286357455072338,-2.862214580736512,0.8215282390406657,1.3109969091427565,57.62734622002069,-5.5800328983169525,0.7873554296901837,0.4030238339343694,,,,,,,,,,,,4.466723364036062,5.189290120314223,0.6384028913497425,49.99999999999996,0.6824627159899769,-5.779713558091897,-92.4012032206388,8.344461144477496,3.7716775762021166,16.761601668467794,-27.792240463728525,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,2f697595-8ae6-44f3-b938-0e7f7d4ab95c,61.54202983325043,1.621315647343599,0.1902272564509206,2.689846079499018,3.296910085896153,57.69892644630527,0.8237705901681146,1.310234131954644,-5.530177350250754,0.7706025315985355,0.4029224464483125,-2.7360726231536927,4.231019197855838,-62.317112850640605,,452.2148818454028,-861.9678763344574,46.45775709081992,-0.4002490447317863,-0.8855324277569044,0.235866533408738,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.27820510747564,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
123,38,11/12/2024,12:20:02 PM,10,3,Tymber Harris,,Right,Georgia tech,Gracyn Tucker,tuckegr10,,Georgia tech,,1,Top,0,1,1,,,BallCalled,,,,,,,55.753424090295546,4.500559435199706,1.3768586934849123,1452.59130859375,168.06812553876986,11:30,1.80859700321228,-0.0305342649146754,6.753119112385996,-23.692533754788872,11.707665588478395,-1.934627368844364,2.9361726490283213,-1.4482504752091376,53.29113961980607,-2.0037006486896725,-1.9619114526291035,0.44437238839486,,,,,,,,,,,,2.965016802502504,12.438335536536991,0.384888978068679,50.0,0.415108564188067,-2.3008779899538667,-83.82884489560547,10.334457425141125,2.0561325210581067,14.021282146864944,-23.548511213697687,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,68abbb5a-8a52-46e8-b92c-3e3c89d7ad51,55.86448001227981,1.8076934014145785,-0.029429897453758,4.515195580192103,1.3567197027252689,53.38474264737665,2.9371359630734237,-1.4488572723944164,-1.9813359535529809,-1.975182267005483,0.4442246104427708,-1.8361157086867224,10.64155896276104,-38.20825793246418,,1141.3994060913217,-898.4591841461031,78.57677512860157,-0.7687905470364887,-0.6185216576959277,0.162456313353523,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.246882263614005,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
124,42,11/12/2024,12:21:28 PM,11,1,Tymber Harris,,Right,Georgia tech,Alyssa Willer,,Right,Georgia tech,,1,Top,0,0,0,,,BallCalled,,,,,,,59.39878420731343,7.516333281458725,0.2462261888783962,1314.146275111607,143.23138952630856,10:45,1.829572524396298,0.2366091993508474,7.092750451306493,-25.45544634720836,5.319920363595241,-2.3366270318904663,4.097110520147984,-0.5949083513051148,56.57773826450028,-0.6516476539147797,-1.3296226358642784,0.4152492032366464,,,,,,,,,,,,2.879885049777175,3.850704211355688,-0.1479184589276254,49.99999999999999,-0.3797790118836357,-0.7320582042212389,-88.93129891958408,16.086365119398295,2.24455712982661,15.937008600796636,-29.172844522929683,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,abe31c8d-4e70-415d-a38c-47d348b36f3b,59.49959081933537,1.8272905974135236,0.2382786179810477,7.558114163229782,0.2141546793501044,56.65804015767587,4.099205720945358,-0.5959822955957018,-0.6037800802088764,-1.3536169249288763,0.4151374291309016,-2.158968315290487,4.2217823060026936,-66.17453873667496,,530.8518051268616,-1202.1550621210497,40.39518394417529,-0.3235894287136936,-0.9147802530726296,0.2417994421273983,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,35.90725092469351,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
125,43,11/12/2024,12:21:48 PM,11,2,Tymber Harris,,Right,Georgia tech,Alyssa Willer,,Right,Georgia tech,,1,Top,0,1,0,,,BallCalled,,,,,,,59.71303431522509,8.163009300210728,0.5448311724950511,1481.700731682055,88.83227255836925,9:00,1.7956454611791912,0.2013352539771133,6.896410504516486,-30.266682757082656,1.314411108897037,-2.401302071087448,4.1695907342545855,-0.4842430689604954,56.19199607427626,-1.2456998320088468,-1.0229082541955006,0.415888539937725,,,,,,,,,,,,3.003063172366123,-1.4777712548499713,-0.0416121783444472,49.99999999999999,-0.5857464163124192,-1.1970852617171472,-89.18319602715215,17.70322032373741,2.358654308053501,15.790257144380677,-33.334714992123715,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,be4fce19-e080-4281-a400-24652e243581,59.80164797678224,1.7918700163779104,0.2036851326806606,8.23195243132051,0.5001433578934875,56.25723812690761,4.172846536189925,-0.4858755454213961,-1.1725022936807747,-1.0590729869281552,0.4157977865557328,-2.137508715253749,0.060741747867464,-76.10799219799043,,355.74541544742146,-1438.3609622258518,24.009262318685128,0.0048929142469662,-0.9707499844405132,0.2400427609800287,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.10359087148352,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
126,44,11/12/2024,12:22:12 PM,11,2,Tymber Harris,,Right,Georgia tech,Alyssa Willer,,Right,Georgia tech,,1,Top,0,1,0,,,StrikeCalled,,,,,,,59.52464077751872,3.918997956715848,-0.716334969615875,,,,1.65285476336375,0.1974589242976737,6.773348856865215,,,,1.7064641761740835,-0.4138973026798823,55.30096929103714,-4.692771890558445,-1.8568522167882595,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,25cd5a84-b145-4af0-951e-8bb4e655f329,59.60396956975168,1.6492938073519934,0.1974589242976727,3.984538552837301,-0.7163349696158651,55.35842493639213,1.7097556838434649,-0.4138973026798849,-4.620546285885278,-1.8568522167882824,0.4153802751708231,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,high,,,36.22665251913479,Sara beth Allen,allensa10,Georgia tech,2022-11,True,True
127,46,11/12/2024,12:23:03 PM,12,1,Tymber Harris,,Right,Georgia tech,Reese Hunter,huntere10,,Georgia tech,,1,Top,0,0,0,,,BallCalled,,,,,,,53.07290140888613,6.686603561986693,-2.4365209250830637,798.9746315696023,59.72384474757726,8:00,1.704687494850757,0.1172463976752048,6.944717290012689,-41.990571777579,-0.3743367958803461,-4.111091686258343,2.253574233484108,-1.4835045017463715,49.17654716601525,-5.856314545377693,-3.095830790249611,0.4662960401085462,,,,,,,,,,,,4.079931484103176,-2.802266757128708,-0.6618165039895829,50.000000000000014,-0.4450433721300792,2.8342699930083866,-79.4971138574334,15.09927753732149,2.5425049110476508,12.679891035566644,-33.92034778238538,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,957f648e-4d68-44e9-8f7c-646cf05490c3,53.13866627689459,1.6994065258276356,0.1190398907869531,6.7852521639315135,-2.470881042613144,49.210974392002655,2.2582791496165164,-1.484871691955358,-5.751962885469277,-3.126111241094617,0.4662196396850445,-3.8891268358574513,-2.123648681919354,-62.61361395293444,,367.5193906339672,-709.4293195236711,45.99888107986204,0.2319117589877282,-0.887924711864734,0.3972488415378284,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.05528408598731,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
128,47,11/12/2024,12:23:23 PM,12,2,Tymber Harris,,Right,Georgia tech,Reese Hunter,huntere10,,Georgia tech,,1,Top,0,1,0,,,BallCalled,,,,,,,58.1537825345998,6.324619927009315,3.0463645730484386,1212.4011881510417,126.50657178769708,10:15,1.8621980086279732,0.1458123227770827,7.08015277778051,-26.503314392643077,4.885151131580216,-4.233112032248814,3.8224939277269687,-0.430799828927506,56.05688178559657,-1.1360109564461862,-1.495223067663698,0.4234746547669091,,,,,,,,,,,,6.562961982259888,3.2665021559985727,0.6589233937462513,50.00000000000004,-0.0776900312764975,-5.311940803023006,-87.11317781055398,14.269158562245597,4.9208779007354,15.004150007408656,-29.724841695476307,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,447c2804-1c41-4cbb-950d-5ca741214281,58.2470525126853,1.859169229606224,0.146907969073507,6.379488985002348,3.0258489813401925,56.132826869989564,3.8248964758348527,-0.431336703678126,-1.0816000651186963,-1.5070917104533668,0.4233678891043745,-4.137524795528045,3.73091607563566,-60.02160010476443,,605.8047097846267,-1050.1986929304485,49.96734708817814,-0.2972632352767355,-0.8662138433995116,0.4016318543839055,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,35.919848598219495,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
129,48,11/12/2024,12:23:44 PM,12,3,Tymber Harris,,Right,Georgia tech,Reese Hunter,huntere10,,Georgia tech,,1,Top,0,2,0,,,StrikeCalled,,,,,,,63.29960301721127,3.8274815524209145,1.7693302169888137,960.1261562771268,120.08463503090984,10:00,2.084777842891672,0.0278207395075915,5.999999999999997,-28.23131924738166,2.6128745421134667,-2.852762082158443,2.113888955348862,0.8892760457434583,58.41710126989268,-4.050265890951732,0.9722534511046416,0.399722167735791,,,,,,,,,,,,3.950020071182612,1.7140570181988406,0.4023190661813791,49.999999999999964,0.931968755803726,-3.348810440042083,-95.0617699450028,10.443092003220023,3.5272328375497413,17.85254039308623,-30.64345528747193,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,f51a06e7-f083-4797-ad75-b433477c498d,63.3974513830209,2.0813292488151216,0.0293137454772212,3.887543642851425,1.7426020479181836,58.48652861815942,2.116837993154648,0.8882409564823572,-3.985991513910714,0.9499730524462252,0.3996310653307716,-2.683718836412732,1.4187491187569718,-72.67092619165786,,285.98250742882004,-916.5458206834044,29.785930271675177,-0.1493105276463927,-0.9546097819450052,0.2577334486419358,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,Sara beth Allen,allensa10,Georgia tech,2022-11,False,True
130,50,11/12/2024,12:25:52 PM,13,1,Tymber Harris,,Right,Georgia tech,Ella Edgmon,edgmoel10,,Georgia tech,,1,Top,0,0,0,,,BallCalled,,,,,,,53.206336426122434,3.735867882706213,0.4020693243903996,,,,1.5753768204817031,0.1970820561829585,6.214691591067122,,,,0.7817475399120724,0.8018281630679179,49.81265047118171,-7.289603782430269,-0.1309836335381453,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,be2a242e-fc27-45c9-8e25-15bab2e82bba,53.2786423373703,1.5707450155308234,0.1970820561829608,3.820307283870904,0.4020693243903753,49.85872847402262,0.7860084680980264,0.801828163067918,-7.1979978640759645,-0.1309836335381449,0.4723422795295395,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,high,high,,,36.78530978493288,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
131,51,11/12/2024,12:26:12 PM,13,1,Tymber Harris,,Right,Georgia tech,Ella Edgmon,edgmoel10,,Georgia tech,,1,Top,0,0,0,,,BallCalled,,,,,,,60.00739030941388,6.867059933039141,-0.0757038224999377,1383.7485563858695,127.8992335003016,10:15,1.6232276459183403,0.4284890189605139,5.999999999999997,-30.07511446142146,3.624308065918928,-2.456381660857242,3.4523931950696243,0.1827635885789217,55.76007389780112,-2.2056524561091155,-0.404152473117864,0.4237842515099702,,,,,,,,,,,,2.6946859801862613,1.92584621522572,-0.4223703795429043,49.99999999999999,-0.2516078587712113,-0.1988186775105699,-89.74429541478546,15.021337714055257,2.140959118247615,16.11067292014227,-30.64394253636701,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,c5c15b9f-5451-4c1f-9b6e-e5c37dab182f,60.11072157066103,1.6197550921306183,0.4308955055211325,6.924555977063415,-0.1171812654353326,55.83483313387853,3.4553878849615507,0.1811841301835315,-2.139833137682276,-0.438236778829114,0.4236706891479291,-2.20160005926128,2.3312024295102747,-73.76223241672021,,386.9293476127794,-1328.5502426539715,27.96240298334093,-0.1717659513019456,-0.9601095780897744,0.2206491695738123,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
132,53,11/12/2024,12:28:11 PM,14,1,Tymber Harris,,Right,Georgia tech,Alyssa Willer,,Right,Georgia tech,,1,Top,0,0,0,,,BallCalled,,,,,,,50.81058634165749,9.032772564423656,-1.9194491840684564,1048.6252872242646,78.01788805093557,8:30,1.654819613853482,0.1641706905024095,6.2834427570076095,-47.273173856311786,0.8141463566955736,-6.3288099124920185,3.167684366870859,-1.0540926343727135,46.5045502947812,-5.066383379331286,-2.537141559436245,0.4994534060179473,,,,,,,,,,,,6.623399807956411,-2.0767242543309306,-0.5440378428377829,49.99999999999998,-0.95779118012331,1.8006166393336354,-75.61048973343978,17.63853413014928,3.7310692537429793,11.531368222537942,-33.3439022656659,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,f4dfa1be-af26-4ee8-9f62-acf9f93a5d77,50.88774776013324,1.648612523986764,0.1659886893754596,9.141610746159,-1.9526379859858247,46.54217608485295,3.1731333006165947,-1.0554168876173464,-4.947531222784271,-2.565958209373376,0.4993565146422948,-6.111999027174824,-1.213872179486069,-57.204680741346586,,567.9769092061579,-881.4858045452528,54.163953141889785,0.1124477778280821,-0.840610860032344,0.5298385407435076,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.7165586189924,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
133,54,11/12/2024,12:28:31 PM,14,2,Tymber Harris,,Right,Georgia tech,Alyssa Willer,,Right,Georgia tech,,1,Top,0,1,0,,,BallCalled,,,,,,,59.99438951256528,6.182411943618143,1.750116358370906,1867.778564453125,90.96444920936617,9:00,1.696137275353616,0.5328638834938622,6.70523253250311,-32.98293968023051,0.7220538658934643,-5.9757353039222005,2.567026757647968,1.9724844277586828,54.89034986656239,-4.164245127675557,2.122476431335415,0.4145645738719684,,,,,,,,,,,,7.502896194422142,-0.7837827097797913,-0.0483391869915064,50.00000000000002,-0.1602895529048482,-3.598022212516826,-89.90534397173666,14.545808198002083,5.993346537803658,15.955691476391689,-32.8001386679123,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,3d3ff8d0-9f98-4108-bebd-1a056a7e5cc2,60.076082934862754,1.6919391300896145,0.5341635051215071,6.258637747671005,1.7257541040842672,54.94135141028752,2.570968025150233,1.9715166499908705,-4.077525240086252,2.1013756294868653,0.4144804394022044,-5.811703518048251,-0.6322692205525632,-64.62066298406413,,800.5473007320381,-1687.5191214090655,42.860932016661934,-0.0072143603368478,-0.9034899283701554,0.4285485997394248,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.29476884349689,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
134,56,11/12/2024,12:29:22 PM,15,1,Tymber Harris,,Right,Georgia tech,Reese Hunter,huntere10,,Georgia tech,,1,Top,0,0,0,,,BallCalled,,,,,,,51.06774836964286,10.326668936312908,0.3674329483279259,1235.9224821391856,74.15210293781341,8:30,1.9106774516456424,0.0470910473762477,7.095740510636307,-41.88642811845495,0.788113468587305,-4.705391295264107,4.988691030326682,-1.6332567489784888,48.16767674366163,-1.5228596473743994,-4.147819138793726,0.4863020345628907,,,,,,,,,,,,6.140360747425297,-3.464312005089369,0.1040152622951139,50.00000000000004,-1.2278448484561704,-1.130256628117748,-75.82997341717092,19.864074313828063,3.4882273283930774,11.377969154561686,-34.14206226592275,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,ff4f926c-2f56-4d89-ae36-a126a1dc1872,51.142195240617845,1.9049792564675965,0.049415980106406,10.432177481790893,0.3223986505751924,48.21710442205628,4.993397289818431,-1.6348597803277063,-1.4168862135912377,-4.183427559590614,0.4862134929654249,-4.440255319025641,-0.9951279116736084,-62.56648725718285,,569.4129544910652,-1096.938133677028,46.07189874121407,0.1258152276532968,-0.8875460633893497,0.4432070778458049,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,35.904260865363696,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
135,57,11/12/2024,12:29:42 PM,15,2,Tymber Harris,,Right,Georgia tech,Reese Hunter,huntere10,,Georgia tech,,1,Top,0,1,0,,,BallCalled,,,,,,,61.75823874723795,7.023996316450232,-1.0199223462551052,1171.6285561009458,115.06234921010152,9:45,1.7869876688112436,0.1056956026961837,6.784378323404388,-28.286907734404892,2.670041668252772,-1.9862478177856475,3.697399966850652,-1.146367805373778,56.95769232736161,-1.8231467746532424,-1.8791573872813037,0.402555093054361,,,,,,,,,,,,1.866759102343016,0.6761593936248125,-0.3296239043884115,50.0,-0.2487586115303915,1.3621309349757509,-92.46822704166314,15.85437748361828,1.5747518073319613,17.08848558009942,-31.60365824529689,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,5a898aeb-3bc0-4611-a958-425b50cc291e,61.85447058694948,1.7838596954028734,0.1076845792719766,7.079329726128938,-1.0564257223592357,57.02868758604012,3.700234474266253,-1.1477901083336275,-1.7597727974954804,-1.910400059370136,0.402459295041622,-1.7593535448792064,1.482600291889194,-76.72191125534391,,269.0967671203285,-1140.3071530936631,22.9677542186112,-0.0972923840442267,-0.9732667808033656,0.2080527947220223,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.21562305259562,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
136,59,11/12/2024,12:30:32 PM,16,1,Tymber Harris,,Right,Georgia tech,Gracyn Tucker,tuckegr10,,Georgia tech,,1,Top,0,0,0,,,BallCalled,,,,,,,58.05689570445311,9.16486148850691,1.784174557558883,1598.5812377929683,102.22141427854712,9:30,1.7925787735969398,0.0787216118776045,6.569569099704561,-30.069129453037117,3.0792934258695794,-3.9666070597598666,5.333335045623835,-1.2456290447678544,55.37060200338681,1.194499098570172,-3.31577294282857,0.4332867359412062,,,,,,,,,,,,5.721761223561537,-0.5248360003956629,0.3915734735017341,49.99999999999999,-0.7803150452134917,-3.288680609641512,-86.38409163657683,18.748014528419407,4.215727596358104,14.82930795720967,-32.56074269044468,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,d2708aa8-5894-4201-89cc-343f8f383985,58.1532482440831,1.7883365034453858,0.0807271316845856,9.237564388186083,1.7482248730992804,55.44790562159466,5.33648456398685,-1.2467756106602128,1.2642954426020172,-3.3406771901227774,0.4331809529591779,-3.775766991049262,1.745595757689576,-67.09185185093448,,622.2556441085495,-1472.5012350415038,38.9254940191621,-0.0824014135372158,-0.921130062225969,0.3804331945436034,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.43043227629544,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
137,60,11/12/2024,12:30:55 PM,16,2,Tymber Harris,,Right,Georgia tech,Gracyn Tucker,tuckegr10,,Georgia tech,,1,Top,0,1,0,,,StrikeCalled,,,,,,,60.39577551555677,3.7678104198117977,0.1036871570951966,762.1493911743164,165.45217628564305,11:30,1.755057895335207,0.5329425816253196,5.999999999999997,-25.300033557900715,8.561398719327723,-1.835764720779813,1.9900893070013643,0.4443567810275136,55.68516287647682,-3.298041430675468,-0.409668360022099,0.4188168870227202,,,,,,,,,,,,2.18076923681248,8.675516884954067,-0.4910476757134437,49.99999999999997,0.6457760919423422,-0.417397824312337,-90.76413022859808,9.46609785434407,1.7739034280984085,16.366680423539403,-25.1171226617924,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,194c259d-7d1b-4900-87eb-2b459c71bf89,60.50944435820258,1.7533944678414477,0.533716360684313,3.796523228018324,0.0896861439264903,55.77287390706243,1.9918716864562789,0.4438116791377642,-3.2587360764939057,-0.421363542023746,0.418698052011448,-1.747247661802953,7.44501509271369,-42.039837103190976,,566.0326545250433,-510.3711673661769,74.26794025944214,-0.7188678500154513,-0.6696471495959595,0.1865521622822135,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,Sara beth Allen,allensa10,Georgia tech,2022-11,True,True
138,61,11/12/2024,12:31:13 PM,16,3,Tymber Harris,,Right,Georgia tech,Gracyn Tucker,tuckegr10,,Georgia tech,,1,Top,0,1,1,,,BallCalled,,,,,,,52.51034634549461,7.636906351297575,-1.803247905017572,777.62172907049,52.49363233222961,7:45,1.65219609401926,0.1754507774834078,5.999999999999997,-46.682636978432505,-1.1898801447023502,-4.212000840157114,2.796659210448023,-1.3860770386697316,48.228473386797965,-5.526151270499295,-2.700333065940511,0.4853379949831972,,,,,,,,,,,,4.2349763799798925,-4.092048481885418,-0.5430162570945516,49.99999999999995,-0.5582179178235961,1.97068393083936,-78.3571854633803,16.060754670157685,2.565366436946261,12.27048383856054,-34.65283645324472,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,f85c9caf-4cf7-4fd0-af00-2c3a4e7bdd11,52.57949169903758,1.6451469789365027,0.1777360145051686,7.753731688750852,-1.842272329099064,48.25989158097655,2.802163423169354,-1.3876519457521437,-5.407743891758775,-2.734191296044284,0.4852580278283737,-3.959831318539603,-3.1584180191023936,-59.636236345754966,,393.0785798904627,-670.9581086430625,50.54881637120905,0.3077662642464279,-0.8628335391875879,0.4009965214871807,,,,,,,,,,,,,,,,,1.0,0.0,,,high,high,,,37.00000137600001,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
139,63,11/12/2024,12:31:53 PM,17,1,Tymber Harris,,Right,Georgia tech,Ella Edgmon,edgmoel10,,Georgia tech,,1,Top,0,0,0,,,BallCalled,,,,,,,55.33593077111668,9.135532067826276,-1.820382877396299,1154.8924593538854,80.58032304836506,8:45,1.835211478426759,0.2322531201416971,6.935013094311706,-36.91209247845592,1.2339527802270354,-3.566856244887977,4.607045859974131,-0.993483648959516,51.11688730116424,-1.5187512597930963,-2.7805739319815306,0.4498033290111141,,,,,,,,,,,,3.732328367324624,-1.7442438454550515,-0.632006556514265,49.99999999999998,-0.8649414392009354,2.116544263000475,-82.42247892782049,18.60383573776263,2.5008804801027904,13.60389892064915,-33.342795997443105,Georgia Tech,Georgia Tech,,,,41022294-9b64-442a-bb28-f679cac36ecf,7742d6f6-92cc-4e82-9e4d-7c7bf5add430,55.421515211750645,1.830544805419433,0.2344485929729199,9.218588689930884,-1.8613429284145384,51.17381930646928,4.611087989280114,-0.9950561229524216,-1.4280710429629184,-2.815333394213232,0.4497077843050082,-3.308814270214869,-0.3190343996794089,-68.76835476715526,,418.2321083839896,-1076.502901152221,36.21394399076544,0.0592694676718048,-0.9321239327811351,0.3572563563304794,,,,,,,,,,,,,,,,,1.0,1.0,,,high,high,,,36.06498828168829,Sara beth Allen,allensa10,Georgia tech,2022-11,False,False
